date,service,cost,account_id,region
2023-09-25,RDS,42.38,A7166,eu-central-1
2023-09-26,EC2,14.76,A9848,eu-central-1
2023-09-26,S3,171.97,A3433,us-west-2
2023-09-26,S3,87.39,A5819,us-east-1
2023-09-26,RDS,57.98,A5589,us-east-1
2023-09-26,Lambda,146.92,A1340,us-east-1
2023-09-26,EC2,66.08,A3802,us-west-2
2023-09-26,RDS,137.17,A3971,us-west-2
2023-09-26,RDS,9.91,A9813,us-west-2
2023-09-26,S3,77.48,A2306,eu-central-1
2023-09-26,CloudWatch,186.41,A3754,us-east-1
2023-09-26,RDS,29.77,A8694,eu-central-1
2023-09-26,Lambda,132.13,A4052,us-east-1
2023-09-27,S3,172.09,A5998,us-west-2
2023-09-27,RDS,9.75,A3922,eu-central-1
2023-09-27,EC2,103.64,A5230,us-east-1
2023-09-27,S3,158.06,A8582,us-east-1
2023-09-27,S3,171.29,A6086,us-west-2
2023-09-27,S3,35.68,A5997,us-east-1
2023-09-27,CloudWatch,118.19,A9973,us-west-2
2023-09-27,EC2,92.03,A5984,us-east-1
2023-09-28,EC2,85.8,A5889,eu-central-1
2023-09-28,CloudWatch,148.66,A1840,us-west-2
2023-09-28,RDS,35.66,A2938,us-west-2
2023-09-28,EC2,132.27,A5600,us-east-1
2023-09-28,EC2,25.0,A5357,us-east-1
2023-09-28,S3,87.31,A9065,eu-central-1
2023-09-28,EC2,119.22,A5398,eu-central-1
2023-09-28,Lambda,133.63,A8762,eu-central-1
2023-09-28,CloudWatch,106.82,A5016,eu-central-1
2023-09-28,S3,125.52,A5886,us-west-2
2023-09-28,RDS,186.2,A7155,eu-central-1
2023-09-28,CloudWatch,32.37,A6549,eu-central-1
2023-09-28,Lambda,134.26,A3819,eu-central-1
2023-09-28,RDS,27.2,A6704,us-east-1
2023-09-29,Lambda,66.23,A1920,eu-central-1
2023-09-29,EC2,82.87,A5391,eu-central-1
2023-09-29,EC2,15.32,A5880,eu-central-1
2023-09-29,Lambda,30.96,A3355,us-west-2
2023-09-29,CloudWatch,43.73,A9649,us-west-2
2023-09-29,CloudWatch,27.39,A7623,eu-central-1
2023-09-29,EC2,43.38,A6112,us-west-2
2023-09-30,EC2,74.4,A5003,eu-central-1
2023-09-30,EC2,135.73,A5200,eu-central-1
2023-09-30,CloudWatch,190.33,A4205,eu-central-1
2023-09-30,Lambda,47.73,A1923,us-west-2
2023-09-30,EC2,158.88,A9598,us-west-2
2023-09-30,CloudWatch,94.27,A5249,eu-central-1
2023-09-30,CloudWatch,167.22,A2314,us-west-2
2023-09-30,EC2,143.31,A1030,us-east-1
2023-10-01,Lambda,144.95,A2804,us-east-1
2023-10-01,Lambda,15.98,A2439,us-west-2
2023-10-01,Lambda,155.12,A6654,eu-central-1
2023-10-01,S3,149.59,A9059,eu-central-1
2023-10-01,EC2,10.37,A6715,us-west-2
2023-10-01,EC2,165.54,A1064,us-east-1
2023-10-01,RDS,21.94,A2347,us-west-2
2023-10-01,RDS,8.34,A8394,us-east-1
2023-10-01,S3,134.39,A3168,eu-central-1
2023-10-02,EC2,102.66,A2561,us-east-1
2023-10-02,Lambda,63.11,A2224,us-east-1
2023-10-02,CloudWatch,147.53,A1975,us-west-2
2023-10-02,Lambda,122.86,A3681,us-east-1
2023-10-02,S3,49.01,A1168,us-east-1
2023-10-02,S3,70.87,A2470,us-west-2
2023-10-02,EC2,171.21,A4233,eu-central-1
2023-10-02,S3,193.86,A7906,eu-central-1
2023-10-02,RDS,66.55,A3329,us-east-1
2023-10-02,S3,28.08,A5496,us-west-2
2023-10-02,RDS,66.86,A6612,us-east-1
2023-10-02,EC2,97.04,A7960,us-east-1
2023-10-02,CloudWatch,23.88,A8988,eu-central-1
2023-10-02,EC2,22.1,A2093,eu-central-1
2023-10-02,CloudWatch,49.98,A1579,eu-central-1
2023-10-03,Lambda,127.18,A2624,eu-central-1
2023-10-03,EC2,38.31,A4163,eu-central-1
2023-10-03,RDS,86.26,A2227,eu-central-1
2023-10-03,CloudWatch,23.41,A7049,us-west-2
2023-10-03,Lambda,42.95,A6783,us-east-1
2023-10-03,EC2,183.8,A4498,us-east-1
2023-10-03,EC2,49.82,A9495,us-east-1
2023-10-03,S3,197.56,A1987,eu-central-1
2023-10-03,S3,15.34,A7409,eu-central-1
2023-10-03,Lambda,37.69,A5446,us-west-2
2023-10-03,Lambda,139.99,A4307,us-west-2
2023-10-03,EC2,166.39,A8788,eu-central-1
2023-10-03,RDS,56.85,A4855,us-east-1
2023-10-03,S3,190.56,A9975,eu-central-1
2023-10-03,EC2,185.79,A2697,eu-central-1
2023-10-04,Lambda,144.77,A8361,us-west-2
2023-10-04,Lambda,37.49,A6237,us-east-1
2023-10-04,EC2,111.12,A2543,us-west-2
2023-10-04,S3,61.27,A6121,us-west-2
2023-10-04,S3,110.14,A2925,us-west-2
2023-10-04,S3,115.99,A1465,us-west-2
2023-10-04,RDS,102.21,A9996,us-east-1
2023-10-04,S3,195.16,A2267,us-west-2
2023-10-05,EC2,22.87,A5751,eu-central-1
2023-10-05,S3,193.88,A8346,eu-central-1
2023-10-05,S3,198.32,A5720,eu-central-1
2023-10-05,RDS,184.42,A1537,eu-central-1
2023-10-05,CloudWatch,74.83,A7305,us-east-1
2023-10-05,EC2,69.11,A7775,us-west-2
2023-10-06,EC2,193.81,A2900,us-east-1
2023-10-06,EC2,84.74,A7047,eu-central-1
2023-10-06,RDS,55.65,A8596,us-west-2
2023-10-06,S3,61.59,A1755,us-west-2
2023-10-06,CloudWatch,107.28,A8811,eu-central-1
2023-10-06,RDS,10.83,A9478,eu-central-1
2023-10-06,RDS,97.04,A3141,eu-central-1
2023-10-06,CloudWatch,115.35,A5488,eu-central-1
2023-10-07,CloudWatch,92.91,A5473,us-west-2
2023-10-07,CloudWatch,116.52,A9213,us-east-1
2023-10-07,RDS,77.7,A2296,us-east-1
2023-10-07,EC2,89.04,A6592,us-west-2
2023-10-07,CloudWatch,168.05,A6822,us-east-1
2023-10-07,CloudWatch,77.2,A7828,us-west-2
2023-10-08,S3,112.55,A6901,eu-central-1
2023-10-08,S3,173.04,A3908,us-east-1
2023-10-08,S3,157.49,A4719,eu-central-1
2023-10-08,CloudWatch,195.41,A4607,us-west-2
2023-10-08,CloudWatch,164.72,A2891,us-west-2
2023-10-08,RDS,173.78,A6909,us-east-1
2023-10-09,S3,55.34,A5004,us-east-1
2023-10-09,Lambda,52.9,A4468,us-east-1
2023-10-09,Lambda,152.47,A5643,us-west-2
2023-10-09,RDS,29.85,A8641,us-west-2
2023-10-09,Lambda,144.14,A4032,us-east-1
2023-10-09,EC2,161.33,A5484,us-west-2
2023-10-09,EC2,114.92,A4781,us-east-1
2023-10-09,EC2,175.68,A8735,eu-central-1
2023-10-09,Lambda,18.32,A8991,us-west-2
2023-10-09,Lambda,134.88,A2338,eu-central-1
2023-10-09,RDS,28.68,A4124,us-east-1
2023-10-09,RDS,48.81,A9643,us-east-1
2023-10-09,RDS,157.83,A4592,us-east-1
2023-10-09,CloudWatch,86.77,A8676,us-west-2
2023-10-10,S3,93.58,A9573,us-east-1
2023-10-10,EC2,164.99,A6821,eu-central-1
2023-10-10,Lambda,176.37,A9156,us-west-2
2023-10-10,CloudWatch,46.6,A6845,eu-central-1
2023-10-10,CloudWatch,194.64,A9631,us-east-1
2023-10-10,S3,148.58,A6748,us-west-2
2023-10-10,RDS,140.86,A5382,us-west-2
2023-10-11,Lambda,5.5,A3544,us-east-1
2023-10-11,CloudWatch,106.41,A8607,us-east-1
2023-10-11,EC2,152.43,A9223,us-west-2
2023-10-11,EC2,143.17,A4828,eu-central-1
2023-10-11,S3,196.88,A2624,us-east-1
2023-10-11,S3,21.95,A2796,us-west-2
2023-10-11,EC2,138.96,A6693,us-west-2
2023-10-11,RDS,163.05,A1887,us-east-1
2023-10-11,CloudWatch,74.38,A2706,us-west-2
2023-10-11,Lambda,165.17,A1876,us-west-2
2023-10-11,RDS,108.4,A7675,eu-central-1
2023-10-11,Lambda,84.36,A1162,us-west-2
2023-10-11,CloudWatch,191.89,A4113,eu-central-1
2023-10-12,EC2,101.75,A6377,eu-central-1
2023-10-12,S3,41.78,A2189,eu-central-1
2023-10-12,Lambda,40.64,A6665,eu-central-1
2023-10-12,S3,30.98,A5859,us-east-1
2023-10-12,S3,88.14,A5689,us-west-2
2023-10-12,EC2,127.57,A9335,eu-central-1
2023-10-12,S3,128.7,A4800,us-east-1
2023-10-13,Lambda,82.62,A3161,us-east-1
2023-10-13,S3,137.47,A7255,us-west-2
2023-10-13,Lambda,166.12,A8742,us-east-1
2023-10-13,CloudWatch,31.79,A4826,us-west-2
2023-10-13,S3,186.91,A7882,us-east-1
2023-10-13,S3,165.73,A6380,us-east-1
2023-10-13,RDS,138.17,A8723,us-west-2
2023-10-13,RDS,174.78,A3319,us-east-1
2023-10-13,CloudWatch,74.64,A4872,eu-central-1
2023-10-13,Lambda,48.29,A4049,us-east-1
2023-10-13,CloudWatch,58.42,A3220,us-east-1
2023-10-13,CloudWatch,105.05,A1865,eu-central-1
2023-10-13,EC2,126.33,A7093,us-east-1
2023-10-14,EC2,174.69,A3717,eu-central-1
2023-10-14,S3,56.82,A9815,eu-central-1
2023-10-14,EC2,148.73,A5971,us-east-1
2023-10-14,EC2,66.35,A7579,us-east-1
2023-10-14,S3,116.45,A3858,us-west-2
2023-10-14,RDS,173.57,A3007,us-east-1
2023-10-14,CloudWatch,101.28,A8020,us-east-1
2023-10-14,RDS,181.39,A1196,eu-central-1
2023-10-14,CloudWatch,79.17,A2841,us-west-2
2023-10-14,S3,96.48,A3754,us-west-2
2023-10-14,CloudWatch,178.95,A6269,us-east-1
2023-10-14,EC2,187.07,A9724,eu-central-1
2023-10-14,Lambda,10.12,A9542,us-west-2
2023-10-14,EC2,134.54,A8379,us-east-1
2023-10-15,EC2,147.91,A2745,us-east-1
2023-10-15,RDS,127.58,A7628,eu-central-1
2023-10-15,EC2,129.9,A3433,eu-central-1
2023-10-15,S3,62.81,A3289,eu-central-1
2023-10-15,RDS,33.96,A5702,us-west-2
2023-10-15,S3,9.36,A9254,us-east-1
2023-10-15,CloudWatch,39.14,A1832,us-west-2
2023-10-15,RDS,172.07,A3757,us-west-2
2023-10-15,S3,79.44,A4906,us-west-2
2023-10-15,CloudWatch,198.99,A4453,us-west-2
2023-10-15,Lambda,55.86,A8825,us-east-1
2023-10-15,EC2,142.03,A4334,us-east-1
2023-10-15,CloudWatch,142.44,A5510,us-west-2
2023-10-15,Lambda,158.97,A9509,us-west-2
2023-10-15,RDS,180.21,A6175,eu-central-1
2023-10-16,RDS,170.14,A5999,us-west-2
2023-10-16,EC2,25.29,A6977,us-west-2
2023-10-16,RDS,156.08,A3050,eu-central-1
2023-10-16,EC2,65.08,A4982,us-east-1
2023-10-16,Lambda,104.72,A5807,us-east-1
2023-10-17,CloudWatch,33.93,A5357,us-west-2
2023-10-17,CloudWatch,96.28,A3186,us-west-2
2023-10-17,Lambda,98.92,A7721,us-west-2
2023-10-17,S3,44.02,A7581,us-west-2
2023-10-17,CloudWatch,81.55,A6398,eu-central-1
2023-10-18,CloudWatch,76.45,A8496,eu-central-1
2023-10-18,CloudWatch,194.78,A8661,us-east-1
2023-10-18,CloudWatch,89.15,A6850,us-west-2
2023-10-18,CloudWatch,60.25,A3476,us-west-2
2023-10-18,S3,34.76,A4758,us-east-1
2023-10-18,EC2,54.24,A6000,us-east-1
2023-10-18,RDS,180.8,A3277,eu-central-1
2023-10-18,RDS,121.45,A5343,eu-central-1
2023-10-18,CloudWatch,184.65,A3283,us-west-2
2023-10-18,RDS,191.43,A8635,eu-central-1
2023-10-19,Lambda,118.7,A4770,us-west-2
2023-10-19,EC2,22.93,A6619,us-east-1
2023-10-19,EC2,120.87,A7568,us-west-2
2023-10-19,CloudWatch,73.47,A9174,us-east-1
2023-10-19,RDS,114.5,A8481,us-east-1
2023-10-19,EC2,65.37,A7174,us-east-1
2023-10-19,S3,189.18,A5644,eu-central-1
2023-10-19,Lambda,160.58,A7228,us-east-1
2023-10-19,RDS,171.03,A2645,us-west-2
2023-10-20,CloudWatch,179.44,A1055,us-east-1
2023-10-20,EC2,167.96,A8415,us-west-2
2023-10-20,EC2,166.93,A4387,us-east-1
2023-10-20,S3,115.94,A4573,us-east-1
2023-10-20,RDS,19.16,A7698,us-east-1
2023-10-20,CloudWatch,57.13,A9792,us-east-1
2023-10-21,S3,197.14,A2853,us-east-1
2023-10-21,CloudWatch,172.5,A6590,us-west-2
2023-10-21,RDS,42.53,A3482,eu-central-1
2023-10-21,S3,101.59,A2746,eu-central-1
2023-10-21,EC2,48.68,A7043,us-east-1
2023-10-21,Lambda,81.53,A9835,eu-central-1
2023-10-21,S3,91.51,A8581,eu-central-1
2023-10-21,Lambda,135.46,A1784,eu-central-1
2023-10-21,Lambda,99.47,A7162,us-east-1
2023-10-21,RDS,131.46,A6664,us-east-1
2023-10-21,CloudWatch,102.32,A1264,eu-central-1
2023-10-21,Lambda,111.73,A7988,eu-central-1
2023-10-21,RDS,91.47,A5513,eu-central-1
2023-10-21,S3,68.54,A6591,us-east-1
2023-10-21,EC2,17.87,A9790,us-west-2
2023-10-22,Lambda,68.79,A8454,eu-central-1
2023-10-22,RDS,134.65,A8303,us-east-1
2023-10-22,Lambda,88.71,A3294,us-west-2
2023-10-22,CloudWatch,110.07,A5393,eu-central-1
2023-10-22,EC2,40.65,A3440,eu-central-1
2023-10-22,Lambda,28.85,A6367,us-west-2
2023-10-22,EC2,149.2,A8600,eu-central-1
2023-10-23,EC2,98.17,A6096,us-east-1
2023-10-23,Lambda,189.59,A8959,eu-central-1
2023-10-23,S3,174.99,A7647,us-east-1
2023-10-23,S3,196.39,A2487,us-east-1
2023-10-23,Lambda,62.88,A6317,us-west-2
2023-10-23,CloudWatch,40.61,A2769,eu-central-1
2023-10-23,EC2,7.07,A7985,us-east-1
2023-10-24,Lambda,120.49,A4095,eu-central-1
2023-10-24,RDS,116.04,A9693,eu-central-1
2023-10-24,Lambda,181.07,A5010,eu-central-1
2023-10-24,CloudWatch,82.17,A5956,eu-central-1
2023-10-24,CloudWatch,122.94,A5771,us-east-1
2023-10-24,EC2,116.79,A9412,eu-central-1
2023-10-24,EC2,132.9,A1927,eu-central-1
2023-10-24,RDS,57.85,A9701,eu-central-1
2023-10-24,EC2,18.77,A8535,us-east-1
2023-10-24,CloudWatch,132.27,A4716,us-east-1
2023-10-24,EC2,158.58,A1682,us-east-1
2023-10-24,S3,54.04,A9084,eu-central-1
2023-10-25,S3,72.08,A8962,eu-central-1
2023-10-25,RDS,42.86,A2184,us-east-1
2023-10-25,CloudWatch,124.09,A2182,eu-central-1
2023-10-25,EC2,194.49,A9340,us-west-2
2023-10-25,EC2,6.84,A5434,us-west-2
2023-10-25,S3,133.82,A7521,us-west-2
2023-10-25,EC2,78.91,A9283,eu-central-1
2023-10-25,RDS,52.2,A6066,eu-central-1
2023-10-25,Lambda,37.81,A9065,us-west-2
2023-10-25,Lambda,109.24,A4958,us-west-2
2023-10-25,S3,89.82,A1800,eu-central-1
2023-10-25,EC2,65.9,A8852,eu-central-1
2023-10-25,RDS,29.85,A4435,us-west-2
2023-10-25,Lambda,89.06,A3888,us-east-1
2023-10-25,RDS,129.11,A9286,us-east-1
2023-10-26,S3,133.61,A5819,us-west-2
2023-10-26,RDS,38.48,A3554,us-west-2
2023-10-26,EC2,172.81,A8587,us-west-2
2023-10-26,CloudWatch,147.24,A7880,us-west-2
2023-10-26,RDS,95.11,A3899,eu-central-1
2023-10-26,CloudWatch,11.64,A8742,us-east-1
2023-10-26,RDS,35.87,A2594,us-west-2
2023-10-26,RDS,58.3,A9886,us-east-1
2023-10-26,CloudWatch,135.94,A8983,us-east-1
2023-10-26,S3,10.26,A8029,eu-central-1
2023-10-26,S3,19.86,A1296,us-east-1
2023-10-26,EC2,156.11,A8006,eu-central-1
2023-10-26,CloudWatch,110.2,A6229,us-west-2
2023-10-26,RDS,130.2,A3162,us-east-1
2023-10-27,RDS,144.78,A8308,us-west-2
2023-10-27,EC2,91.67,A2699,us-west-2
2023-10-27,CloudWatch,52.22,A6627,us-east-1
2023-10-27,Lambda,176.55,A4512,us-west-2
2023-10-27,Lambda,82.23,A6175,us-west-2
2023-10-27,EC2,117.39,A7585,eu-central-1
2023-10-27,RDS,110.13,A5946,us-west-2
2023-10-27,CloudWatch,21.77,A9455,us-east-1
2023-10-27,Lambda,11.93,A5442,us-east-1
2023-10-28,RDS,121.93,A4221,us-east-1
2023-10-28,RDS,69.43,A9218,eu-central-1
2023-10-28,Lambda,169.18,A6066,us-west-2
2023-10-28,CloudWatch,134.24,A2537,eu-central-1
2023-10-28,Lambda,126.19,A1860,eu-central-1
2023-10-28,RDS,144.98,A7314,eu-central-1
2023-10-28,CloudWatch,125.83,A8034,eu-central-1
2023-10-28,EC2,125.52,A2269,eu-central-1
2023-10-28,RDS,6.06,A8934,us-west-2
2023-10-28,EC2,168.31,A3991,eu-central-1
2023-10-28,S3,33.69,A5412,us-east-1
2023-10-28,EC2,93.88,A9053,us-west-2
2023-10-29,Lambda,35.98,A1480,us-west-2
2023-10-29,Lambda,99.6,A4633,eu-central-1
2023-10-29,Lambda,187.12,A7345,us-east-1
2023-10-29,Lambda,106.1,A6693,us-west-2
2023-10-29,Lambda,196.77,A7033,eu-central-1
2023-10-29,CloudWatch,15.02,A7652,us-west-2
2023-10-29,Lambda,25.68,A4349,us-west-2
2023-10-29,EC2,167.81,A8247,eu-central-1
2023-10-29,CloudWatch,198.91,A6414,us-west-2
2023-10-29,CloudWatch,115.23,A1812,us-west-2
2023-10-29,RDS,82.45,A8578,us-east-1
2023-10-29,Lambda,91.19,A9430,us-west-2
2023-10-30,S3,95.05,A7324,eu-central-1
2023-10-30,Lambda,115.51,A6544,eu-central-1
2023-10-30,EC2,45.03,A4474,us-east-1
2023-10-30,RDS,136.79,A1072,us-east-1
2023-10-30,S3,99.3,A8584,eu-central-1
2023-10-30,S3,172.78,A9352,us-east-1
2023-10-30,CloudWatch,72.61,A3063,eu-central-1
2023-10-30,RDS,118.4,A2297,eu-central-1
2023-10-30,S3,89.98,A5537,us-west-2
2023-10-30,CloudWatch,150.69,A6627,us-east-1
2023-10-30,EC2,168.03,A4426,us-east-1
2023-10-30,CloudWatch,162.99,A9089,us-west-2
2023-10-31,S3,117.0,A3681,us-east-1
2023-10-31,Lambda,141.12,A2237,eu-central-1
2023-10-31,RDS,145.43,A6476,eu-central-1
2023-10-31,CloudWatch,186.89,A5812,us-east-1
2023-10-31,CloudWatch,157.09,A9187,us-west-2
2023-10-31,S3,90.6,A9705,us-west-2
2023-10-31,S3,103.69,A8519,eu-central-1
2023-10-31,RDS,49.71,A8254,us-west-2
2023-11-01,CloudWatch,100.78,A2597,eu-central-1
2023-11-01,EC2,198.73,A8886,us-east-1
2023-11-01,Lambda,11.92,A4494,us-east-1
2023-11-01,RDS,34.98,A7766,us-east-1
2023-11-01,RDS,23.73,A4332,us-east-1
2023-11-01,Lambda,79.94,A6480,eu-central-1
2023-11-01,CloudWatch,41.22,A6985,eu-central-1
2023-11-02,EC2,150.23,A3768,us-west-2
2023-11-02,RDS,184.24,A1005,us-west-2
2023-11-02,RDS,198.08,A1663,eu-central-1
2023-11-02,CloudWatch,29.4,A8717,us-east-1
2023-11-02,S3,123.06,A4705,us-west-2
2023-11-02,S3,145.35,A8827,us-east-1
2023-11-02,RDS,136.52,A9730,us-west-2
2023-11-02,RDS,152.81,A9662,eu-central-1
2023-11-03,EC2,102.69,A5362,us-west-2
2023-11-03,S3,193.24,A2767,us-west-2
2023-11-03,RDS,53.47,A7264,us-east-1
2023-11-03,Lambda,120.53,A7151,us-west-2
2023-11-03,Lambda,176.06,A4601,eu-central-1
2023-11-04,CloudWatch,106.62,A6494,eu-central-1
2023-11-04,EC2,9.06,A2404,us-east-1
2023-11-04,CloudWatch,88.6,A4900,us-west-2
2023-11-04,EC2,94.32,A6416,eu-central-1
2023-11-04,CloudWatch,86.57,A6930,us-west-2
2023-11-04,RDS,161.34,A2157,us-east-1
2023-11-04,Lambda,143.95,A4961,us-east-1
2023-11-04,EC2,59.93,A5651,eu-central-1
2023-11-04,EC2,129.33,A9078,us-east-1
2023-11-04,EC2,123.93,A8323,us-west-2
2023-11-04,Lambda,192.03,A3145,eu-central-1
2023-11-04,RDS,184.72,A6812,eu-central-1
2023-11-05,S3,162.97,A6165,eu-central-1
2023-11-05,S3,61.76,A5076,us-west-2
2023-11-05,EC2,114.37,A6527,us-east-1
2023-11-05,EC2,109.8,A4404,eu-central-1
2023-11-05,EC2,159.67,A7220,us-east-1
2023-11-05,S3,13.94,A1638,us-west-2
2023-11-05,RDS,195.46,A2868,eu-central-1
2023-11-05,EC2,49.05,A9013,us-east-1
2023-11-05,Lambda,10.45,A8187,us-west-2
2023-11-05,EC2,190.05,A2873,us-west-2
2023-11-06,CloudWatch,123.99,A2107,eu-central-1
2023-11-06,CloudWatch,95.55,A5626,us-west-2
2023-11-06,EC2,70.82,A4444,eu-central-1
2023-11-06,RDS,191.24,A1402,us-west-2
2023-11-06,EC2,96.71,A2873,us-east-1
2023-11-06,EC2,89.5,A7138,eu-central-1
2023-11-06,S3,148.97,A8378,us-west-2
2023-11-06,S3,48.93,A2835,eu-central-1
2023-11-06,S3,156.39,A7734,us-west-2
2023-11-06,CloudWatch,74.08,A3873,eu-central-1
2023-11-06,Lambda,102.88,A6021,us-east-1
2023-11-07,CloudWatch,62.99,A4506,us-west-2
2023-11-07,EC2,69.7,A6598,us-west-2
2023-11-07,CloudWatch,190.37,A6048,us-west-2
2023-11-07,Lambda,166.64,A2602,eu-central-1
2023-11-07,S3,15.42,A3978,eu-central-1
2023-11-07,Lambda,73.63,A4907,us-east-1
2023-11-07,S3,50.25,A7925,us-west-2
2023-11-07,EC2,35.82,A2335,us-east-1
2023-11-07,RDS,143.04,A3966,us-east-1
2023-11-07,Lambda,49.15,A8984,eu-central-1
2023-11-07,CloudWatch,38.85,A3810,us-east-1
2023-11-07,EC2,59.83,A5220,us-east-1
2023-11-07,Lambda,75.24,A4853,eu-central-1
2023-11-08,EC2,9.63,A2328,us-west-2
2023-11-08,S3,174.66,A6489,us-east-1
2023-11-08,Lambda,192.13,A3390,eu-central-1
2023-11-08,CloudWatch,188.9,A3044,us-east-1
2023-11-08,S3,141.85,A7082,us-west-2
2023-11-08,EC2,52.4,A4877,us-west-2
2023-11-08,CloudWatch,96.15,A9902,eu-central-1
2023-11-08,EC2,44.35,A1645,us-east-1
2023-11-08,Lambda,143.41,A9789,us-east-1
2023-11-08,EC2,123.55,A6953,eu-central-1
2023-11-08,S3,138.15,A2627,us-west-2
2023-11-08,S3,184.74,A3086,eu-central-1
2023-11-09,CloudWatch,158.45,A8133,eu-central-1
2023-11-09,S3,94.57,A5759,eu-central-1
2023-11-09,RDS,117.52,A1362,us-east-1
2023-11-09,CloudWatch,124.57,A3094,us-west-2
2023-11-09,Lambda,169.54,A2553,eu-central-1
2023-11-09,CloudWatch,8.6,A2368,eu-central-1
2023-11-09,EC2,90.35,A4619,us-west-2
2023-11-09,S3,106.57,A2499,eu-central-1
2023-11-09,Lambda,107.45,A9733,eu-central-1
2023-11-09,CloudWatch,19.19,A3270,us-west-2
2023-11-09,CloudWatch,33.75,A9097,eu-central-1
2023-11-09,Lambda,10.46,A2593,us-east-1
2023-11-09,EC2,82.92,A1156,eu-central-1
2023-11-09,EC2,51.85,A5228,us-west-2
2023-11-09,RDS,37.82,A9117,us-west-2
2023-11-10,EC2,69.43,A4319,us-west-2
2023-11-10,EC2,187.56,A3071,us-west-2
2023-11-10,Lambda,127.86,A7258,us-east-1
2023-11-10,Lambda,48.62,A6526,us-east-1
2023-11-10,CloudWatch,183.06,A1096,us-east-1
2023-11-10,CloudWatch,157.92,A1613,eu-central-1
2023-11-10,EC2,90.92,A3078,eu-central-1
2023-11-10,RDS,157.31,A4597,us-west-2
2023-11-11,CloudWatch,51.42,A8400,us-west-2
2023-11-11,Lambda,18.23,A2998,us-east-1
2023-11-11,S3,126.7,A5127,eu-central-1
2023-11-11,S3,66.84,A6629,us-east-1
2023-11-11,RDS,112.43,A9724,eu-central-1
2023-11-11,CloudWatch,43.28,A9864,eu-central-1
2023-11-11,Lambda,147.04,A1487,us-east-1
2023-11-11,Lambda,182.88,A5252,us-east-1
2023-11-11,S3,108.45,A4151,eu-central-1
2023-11-11,Lambda,154.15,A6186,us-west-2
2023-11-11,S3,183.72,A3613,us-east-1
2023-11-11,CloudWatch,135.3,A9959,eu-central-1
2023-11-11,Lambda,156.7,A8141,eu-central-1
2023-11-11,RDS,143.78,A3888,us-east-1
2023-11-11,S3,192.18,A4097,eu-central-1
2023-11-12,Lambda,167.02,A9620,us-west-2
2023-11-12,RDS,58.91,A7496,us-east-1
2023-11-12,Lambda,171.13,A8954,us-east-1
2023-11-12,S3,48.7,A6747,us-east-1
2023-11-12,EC2,167.67,A3979,us-east-1
2023-11-12,EC2,107.09,A9919,eu-central-1
2023-11-13,EC2,45.12,A4471,eu-central-1
2023-11-13,Lambda,64.05,A4893,eu-central-1
2023-11-13,RDS,179.12,A6987,us-east-1
2023-11-13,Lambda,198.54,A7192,eu-central-1
2023-11-13,EC2,52.75,A2040,us-west-2
2023-11-13,Lambda,127.63,A7716,us-west-2
2023-11-13,Lambda,77.75,A4287,eu-central-1
2023-11-14,CloudWatch,120.26,A1237,us-west-2
2023-11-14,CloudWatch,195.75,A3822,us-west-2
2023-11-14,RDS,121.22,A5813,eu-central-1
2023-11-14,EC2,170.35,A7415,us-west-2
2023-11-14,EC2,39.46,A1458,us-west-2
2023-11-14,EC2,132.63,A9412,us-east-1
2023-11-14,Lambda,149.9,A6279,us-west-2
2023-11-14,Lambda,116.34,A7807,eu-central-1
2023-11-14,EC2,89.89,A5482,eu-central-1
2023-11-14,EC2,29.57,A5941,us-east-1
2023-11-14,RDS,197.47,A4585,eu-central-1
2023-11-14,RDS,43.22,A1974,us-east-1
2023-11-14,RDS,23.18,A6605,us-east-1
2023-11-14,S3,43.37,A4215,us-west-2
2023-11-14,RDS,15.62,A1813,us-east-1
2023-11-15,EC2,88.78,A5324,eu-central-1
2023-11-15,CloudWatch,143.55,A8271,us-west-2
2023-11-15,RDS,131.67,A7351,eu-central-1
2023-11-15,CloudWatch,8.85,A3861,eu-central-1
2023-11-15,RDS,191.6,A4410,eu-central-1
2023-11-15,RDS,11.08,A4629,us-east-1
2023-11-15,Lambda,129.39,A3547,us-east-1
2023-11-15,S3,12.66,A1105,us-west-2
2023-11-15,EC2,59.82,A7981,eu-central-1
2023-11-15,EC2,154.22,A2728,us-east-1
2023-11-16,S3,119.24,A9129,us-east-1
2023-11-16,RDS,127.16,A2155,eu-central-1
2023-11-16,CloudWatch,193.15,A5508,us-west-2
2023-11-16,EC2,51.96,A1413,eu-central-1
2023-11-16,EC2,50.95,A1935,us-east-1
2023-11-16,EC2,150.39,A3192,us-east-1
2023-11-16,S3,68.46,A1159,eu-central-1
2023-11-16,S3,39.99,A8502,eu-central-1
2023-11-16,RDS,98.18,A4375,eu-central-1
2023-11-16,Lambda,146.86,A3009,us-west-2
2023-11-16,S3,144.54,A1493,us-west-2
2023-11-16,EC2,41.31,A9033,us-west-2
2023-11-16,EC2,61.61,A2400,eu-central-1
2023-11-16,EC2,148.74,A4910,us-west-2
2023-11-17,CloudWatch,169.34,A8806,us-west-2
2023-11-17,RDS,186.68,A1936,us-west-2
2023-11-17,S3,17.7,A9244,us-east-1
2023-11-17,Lambda,103.17,A5864,eu-central-1
2023-11-17,CloudWatch,146.95,A8594,us-west-2
2023-11-17,S3,182.22,A1019,eu-central-1
2023-11-17,S3,118.87,A5484,eu-central-1
